distri	refdistribuidora	codiprovincia	tarname	tipocambio	tipopunto	nprocessos	ontime	late	verylate	ontimeaddedtime	lateaddedtime	verylateaddedtime	nomprovincia	nomdistribuidora	casos	bool
2280	0021	10	2.0A	C3	5	2	2	0	0	0.0	0.0	0.0	Cáceres	IBERDROLA DISTRIBUCIÓN ELÉCTRICA, S.A.U	8090,9393	True
2280	0021	10	2.0DHA	C3	5	1	1	0	0	0.0	0.0	0.0	Cáceres	IBERDROLA DISTRIBUCIÓN ELÉCTRICA, S.A.U	9407	True
2280	0021	12	2.0A	C3	5	14	14	0	0	0.0	0.0	0.0	Castelló	IBERDROLA DISTRIBUCIÓN ELÉCTRICA, S.A.U	7572,7888,7975,8394,8413,8430,8448,8468,8531,8536,9088,9160,9358,9388	True
2280	0021	12	2.0DHA	C3	5	2	2	0	0	0.0	0.0	0.0	Castelló	IBERDROLA DISTRIBUCIÓN ELÉCTRICA, S.A.U	8387,9243	True
2280	0021	16	2.0A	C3	5	5	5	0	0	0.0	0.0	0.0	Cuenca	IBERDROLA DISTRIBUCIÓN ELÉCTRICA, S.A.U	7837,7838,7839,9055,9190	True
2280	0021	16	2.0DHA	C3	5	1	1	0	0	0.0	0.0	0.0	Cuenca	IBERDROLA DISTRIBUCIÓN ELÉCTRICA, S.A.U	9075	True
2280	0021	16	2.1DHA	C3	5	1	1	0	0	0.0	0.0	0.0	Cuenca	IBERDROLA DISTRIBUCIÓN ELÉCTRICA, S.A.U	7946	True
2280	0021	19	2.0A	C3	5	4	4	0	0	0.0	0.0	0.0	Guadalajara	IBERDROLA DISTRIBUCIÓN ELÉCTRICA, S.A.U	7887,7895,9153,9353	True
2280	0021	20	2.0A	C3	5	2	2	0	0	0.0	0.0	0.0	Gipuzkoa	IBERDROLA DISTRIBUCIÓN ELÉCTRICA, S.A.U	7971,8643	True
2280	0021	24	2.0A	C3	5	1	1	0	0	0.0	0.0	0.0	León	IBERDROLA DISTRIBUCIÓN ELÉCTRICA, S.A.U	8518	True
2280	0021	26	2.0A	C3	5	5	5	0	0	0.0	0.0	0.0	La Rioja	IBERDROLA DISTRIBUCIÓN ELÉCTRICA, S.A.U	7925,8339,8466,9359,9399	True
2280	0021	26	2.0DHA	C3	5	1	1	0	0	0.0	0.0	0.0	La Rioja	IBERDROLA DISTRIBUCIÓN ELÉCTRICA, S.A.U	7836	True
2280	0021	26	2.1A	C3	5	1	1	0	0	0.0	0.0	0.0	La Rioja	IBERDROLA DISTRIBUCIÓN ELÉCTRICA, S.A.U	8338	True
2280	0021	28	2.0A	C3	5	70	70	0	0	6.0	0.0	0.0	Madrid	IBERDROLA DISTRIBUCIÓN ELÉCTRICA, S.A.U	7216,7242,7411,7412,7436,7456,7474,7506,7507,7508,7555,7556,7576,7577,7581,7611,7616,7621,7622,7635,7639,7853,7859,7885,7915,7952,8033,8044,8066,8073,8077,8119,8314,8337,8367,8385,8388,8407,8415,8427,8428,8441,8454,8526,8557,8559,8594,8596,9018,9044,9052,9069,9136,9143,9144,9149,9212,9217,9225,9227,9277,9287,9357,9376,9379,9384,9391,9394,9396,9404	True
2280	0021	28	2.0DHA	C3	5	5	5	0	0	0.0	0.0	0.0	Madrid	IBERDROLA DISTRIBUCIÓN ELÉCTRICA, S.A.U	8001,8357,8359,8380,9101	True
2280	0021	28	2.1DHA	C3	5	1	1	0	0	0.0	0.0	0.0	Madrid	IBERDROLA DISTRIBUCIÓN ELÉCTRICA, S.A.U	9118	True
2280	0021	28	3.0A	C3	5	1	1	0	0	0.0	0.0	0.0	Madrid	IBERDROLA DISTRIBUCIÓN ELÉCTRICA, S.A.U	8451	True
2280	0021	30	2.0A	C3	5	15	15	0	0	0.0	0.0	0.0	Murcia	IBERDROLA DISTRIBUCIÓN ELÉCTRICA, S.A.U	7848,7954,8063,8555,8567,8569,8573,8576,9150,9169,9185,9213,9232,9251,9398	True
2280	0021	30	2.1A	C3	5	1	1	0	0	0.0	0.0	0.0	Murcia	IBERDROLA DISTRIBUCIÓN ELÉCTRICA, S.A.U	8534	True
2280	0021	31	2.0A	C3	5	47	47	0	0	4.0	0.0	0.0	Navarra	IBERDROLA DISTRIBUCIÓN ELÉCTRICA, S.A.U	7210,7402,7454,7465,7499,7542,7615,7627,7628,7872,7936,7962,7969,7986,8030,8072,8074,8081,8335,8341,8453,8456,8510,8547,8551,8587,8588,9026,9056,9057,9070,9111,9123,9130,9142,9152,9159,9209,9211,9348,9362,9365,9371,9387,9395,9397,9402	True
2280	0021	31	2.0DHA	C3	5	3	3	0	0	0.0	0.0	0.0	Navarra	IBERDROLA DISTRIBUCIÓN ELÉCTRICA, S.A.U	8042,8461,8538	True
2280	0021	31	2.1A	C3	5	1	1	0	0	0.0	0.0	0.0	Navarra	IBERDROLA DISTRIBUCIÓN ELÉCTRICA, S.A.U	7537	True
2280	0021	31	2.1DHA	C3	5	1	1	0	0	0.0	0.0	0.0	Navarra	IBERDROLA DISTRIBUCIÓN ELÉCTRICA, S.A.U	7431	True
2280	0021	37	2.0A	C3	5	2	2	0	0	0.0	0.0	0.0	Salamanca	IBERDROLA DISTRIBUCIÓN ELÉCTRICA, S.A.U	8433,9157	True
2280	0021	42	2.0A	C3	5	1	1	0	0	0.0	0.0	0.0	Soria	IBERDROLA DISTRIBUCIÓN ELÉCTRICA, S.A.U	9046	True
2280	0021	45	2.0A	C3	5	5	5	0	0	0.0	0.0	0.0	Toledo	IBERDROLA DISTRIBUCIÓN ELÉCTRICA, S.A.U	7567,8088,9082,9310,9367	True
2280	0021	46	2.0A	C3	5	66	66	0	0	0.0	0.0	0.0	València	IBERDROLA DISTRIBUCIÓN ELÉCTRICA, S.A.U	7398,7400,7442,7459,7523,7640,7855,7894,7937,7955,7966,7968,8003,8009,8010,8020,8025,8026,8028,8029,8040,8046,8087,8328,8342,8373,8421,8425,8445,8455,8458,8460,8469,8474,8484,8508,8512,8535,8558,8563,8591,8639,9051,9085,9095,9102,9112,9131,9155,9179,9215,9221,9239,9254,9275,9284,9363,9368,9374,9380,9381,9390,9400,9401,9403,9406	True
2280	0021	46	2.1A	C3	5	1	1	0	0	0.0	0.0	0.0	València	IBERDROLA DISTRIBUCIÓN ELÉCTRICA, S.A.U	7982	True
2280	0021	46	2.1DHA	C3	5	4	4	0	0	0.0	0.0	0.0	València	IBERDROLA DISTRIBUCIÓN ELÉCTRICA, S.A.U	7996,9163,9201,9361	True
2280	0021	46	3.0A	C3	5	2	2	0	0	0.0	0.0	0.0	València	IBERDROLA DISTRIBUCIÓN ELÉCTRICA, S.A.U	7868,8548	True
2280	0021	47	2.0A	C3	5	4	4	0	0	0.0	0.0	0.0	Valladolid	IBERDROLA DISTRIBUCIÓN ELÉCTRICA, S.A.U	8375,8377,8556,9097	True
2280	0021	47	2.0DHA	C3	5	1	1	0	0	0.0	0.0	0.0	Valladolid	IBERDROLA DISTRIBUCIÓN ELÉCTRICA, S.A.U	7449	True
2280	0021	48	2.0A	C3	5	13	13	0	0	0.0	0.0	0.0	Bizkaia	IBERDROLA DISTRIBUCIÓN ELÉCTRICA, S.A.U	7642,7964,7965,8078,8318,8330,8343,8400,8590,9028,9031,9283,9370	True
2280	0021	48	2.0DHA	C3	5	4	4	0	0	0.0	0.0	0.0	Bizkaia	IBERDROLA DISTRIBUCIÓN ELÉCTRICA, S.A.U	7590,7845,8517,9029	True
2280	0021	49	2.0DHA	C3	5	1	1	0	0	0.0	0.0	0.0	Zamora	IBERDROLA DISTRIBUCIÓN ELÉCTRICA, S.A.U	9050	True
